ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,days_since_launch,year
2013-07-01,16650,16.309987987987984,74.8,78.1,73.4,7.8,0.0,7,True,False,False,False,False,False,0,2013
2013-07-02,22745,15.968826115629804,76.1,82.9,73.0,8.0,0.73,7,False,False,False,False,True,False,1,2013
2013-07-03,21864,16.238808086351995,78.5,84.9,73.9,8.8,0.06,7,False,False,False,False,False,True,2,2013
2013-07-04,22326,21.21847397652961,82.0,91.0,73.9,8.6,0.96,7,False,False,False,True,False,False,3,2013
2013-07-05,21842,18.040443488081067,84.4,93.0,75.9,9.0,0.0,7,False,False,False,False,False,False,4,2013
2013-07-06,20467,19.326261787267303,87.0,95.0,77.0,9.3,0.0,7,False,True,False,False,False,False,5,2013
2013-07-07,20477,18.63832348488548,88.8,98.1,79.0,8.8,0.0,7,False,False,True,False,False,False,6,2013
2013-07-08,21615,21.49216439201171,83.7,98.1,75.0,8.9,0.0,7,True,False,False,False,False,False,7,2013
2013-07-09,26641,16.098854522477883,82.6,91.0,75.0,6.0,0.0,7,False,False,False,False,True,False,8,2013
2013-07-10,25732,15.531954375874394,82.0,91.0,75.0,8.7,0.08,7,False,False,False,False,False,True,9,2013
2013-07-11,24417,16.828634421373085,82.3,91.0,75.0,7.6,0.02,7,False,False,False,True,False,False,10,2013
2013-07-12,19006,15.635127503595356,75.4,86.0,72.0,9.1,0.0,7,False,False,False,False,False,False,11,2013
2013-07-13,26119,18.615661013055625,71.4,78.1,68.0,10.5,0.23,7,False,True,False,False,False,False,12,2013
2013-07-14,29287,19.36267115102264,80.2,93.9,69.1,6.0,0.01,7,False,False,True,False,False,False,13,2013
2013-07-15,28069,15.318282328072488,87.2,93.9,72.0,7.8,0.0,7,True,False,False,False,False,False,14,2013
2013-07-16,29842,15.128550923753991,86.5,93.9,79.0,7.9,0.0,7,False,False,False,False,True,False,15,2013
2013-07-17,30550,14.669449536279323,87.4,97.0,78.1,4.0,0.0,7,False,False,False,False,False,True,16,2013
2013-07-18,28869,14.380492338956437,89.3,100.0,78.1,6.3,0.0,7,False,False,False,True,False,False,17,2013
2013-07-19,26591,14.67105286249734,92.5,100.0,82.9,8.9,0.0,7,False,False,False,False,False,False,18,2013
2013-07-20,25278,17.947821557612688,89.2,100.0,82.9,11.3,0.0,7,False,True,False,False,False,False,19,2013
2013-07-21,30297,18.70789902190536,82.2,95.0,77.0,7.6,0.0,7,False,False,True,False,False,False,20,2013
2013-07-22,25979,14.700189255424254,77.1,87.1,75.0,8.3,0.0,7,True,False,False,False,False,False,21,2013
2013-07-23,32376,15.737208117123796,80.0,91.0,75.0,7.4,0.58,7,False,False,False,False,True,False,22,2013
2013-07-24,35271,15.592202753914924,79.9,91.0,75.0,7.8,0.31,7,False,False,False,False,False,True,23,2013
2013-07-25,31084,14.937073199502423,68.0,82.9,64.0,11.7,0.0,7,False,False,False,True,False,False,24,2013
2013-07-26,34534,15.667923881778345,71.5,84.0,64.0,8.6,0.02,7,False,False,False,False,False,False,25,2013
2013-07-27,32470,18.914398419053484,76.9,84.0,64.9,8.5,0.0,7,False,True,False,False,False,False,26,2013
2013-07-28,23508,17.54357310986331,74.8,84.0,71.1,7.6,0.0,7,False,False,True,False,False,False,27,2013
2013-07-29,34915,15.691451620602413,77.3,89.1,71.1,5.7,0.13,7,True,False,False,False,False,False,28,2013
2013-07-30,37334,15.828179853931177,75.9,89.1,70.0,8.7,0.0,7,False,False,False,False,True,False,29,2013
2013-07-31,37261,15.392547167279462,76.1,82.0,70.0,6.2,0.0,7,False,False,False,False,False,True,30,2013
2013-08-01,20138,13.377141887641942,73.5,82.0,69.1,7.6,0.0,8,False,False,False,True,False,False,31,2013
2013-08-02,35792,16.090496479660263,75.5,86.0,69.1,7.3,0.5,8,False,False,False,False,False,False,32,2013
2013-08-03,29540,18.49214680658993,76.4,86.0,70.0,8.1,0.0,8,False,True,False,False,False,False,33,2013
2013-08-04,35253,19.71996000340397,74.6,81.0,70.0,8.7,0.01,8,False,False,True,False,False,False,34,2013
2013-08-05,36776,16.118436842868537,71.5,81.0,64.0,9.4,0.0,8,True,False,False,False,False,False,35,2013
2013-08-06,37702,16.159205081958515,73.9,82.0,64.0,6.3,0.0,8,False,False,False,False,True,False,36,2013
2013-08-07,34396,14.686894793968293,74.4,82.0,66.9,9.5,0.0,8,False,False,False,False,False,True,37,2013
2013-08-08,28366,14.319887071376533,75.0,82.0,71.1,9.1,0.16,8,False,False,False,True,False,False,38,2013
2013-08-09,29017,15.138192553790304,78.2,89.1,71.1,9.2,0.08,8,False,False,False,False,False,False,39,2013
2013-08-10,37201,20.443239877064237,78.3,89.1,72.0,8.9,0.04,8,False,True,False,False,False,False,40,2013
2013-08-11,33060,19.430590340794524,74.8,84.0,66.9,5.7,0.0,8,False,False,True,False,False,False,41,2013
2013-08-12,31457,15.305080480232274,74.8,82.0,66.9,5.5,0.09,8,True,False,False,False,False,False,42,2013
2013-08-13,22437,15.649830636894416,74.0,82.0,70.0,5.3,0.01,8,False,False,False,False,True,False,43,2013
2013-08-14,38150,15.555132372214938,69.5,78.1,62.1,12.4,0.73,8,False,False,False,False,False,True,44,2013
2013-08-15,37386,15.29837506018296,69.8,78.1,62.1,8.2,0.0,8,False,False,False,True,False,False,45,2013
2013-08-16,35991,16.389049114130383,72.6,81.0,63.0,3.7,0.0,8,False,False,False,False,False,False,46,2013
2013-08-17,37285,20.1042461222118,73.6,81.0,66.9,5.2,0.0,8,False,True,False,False,False,False,47,2013
2013-08-18,27612,16.943679680332227,72.5,81.0,68.0,5.2,0.0,8,False,False,True,False,False,False,48,2013
2013-08-19,33127,14.89228172387076,73.5,80.1,68.0,5.5,0.0,8,True,False,False,False,False,False,49,2013
2013-08-20,35843,14.974709148229774,77.5,89.1,68.0,4.5,0.0,8,False,False,False,False,True,False,50,2013
2013-08-21,36315,15.094893294781771,81.1,90.0,70.0,4.5,0.0,8,False,False,False,False,False,True,51,2013
2013-08-22,26629,14.405246786085344,77.5,90.0,73.0,5.8,0.0,8,False,False,False,True,False,False,52,2013
2013-08-23,33503,15.743948303137032,76.2,81.0,72.0,9.0,0.24,8,False,False,False,False,False,False,53,2013
2013-08-24,32941,18.07967173633668,71.5,81.0,64.0,8.9,0.0,8,False,True,False,False,False,False,54,2013
2013-08-25,31755,19.063203694956176,73.8,82.9,64.0,4.8,0.0,8,False,False,True,False,False,False,55,2013
2013-08-26,29979,15.474954134560855,75.3,84.0,66.9,9.1,0.0,8,True,False,False,False,False,False,56,2013
2013-08-27,34208,15.067807725288434,78.3,86.0,70.0,10.6,0.01,8,False,False,False,False,True,False,57,2013
2013-08-28,28185,14.159055644255211,78.0,86.0,73.0,3.2,0.1,8,False,False,False,False,False,True,58,2013
2013-08-29,34215,14.31313556432364,74.6,84.9,71.1,7.3,0.0,8,False,False,False,True,False,False,59,2013
2013-08-30,32318,15.444152897250245,75.4,86.0,69.1,7.4,0.0,8,False,False,False,False,False,False,60,2013
2013-08-31,25381,17.85857925219653,78.5,86.0,69.1,8.8,0.0,8,False,True,False,False,False,False,61,2013
2013-09-01,25235,18.3748913546001,79.6,86.0,73.0,8.0,0.0,9,False,False,True,False,False,False,62,2013
2013-09-02,21416,16.858852415639394,76.9,80.6,71.6,4.8,0.0,9,True,False,False,False,False,False,63,2013
2013-09-03,32411,14.437786553947731,76.2,82.0,72.0,6.7,0.99,9,False,False,False,False,True,False,64,2013
2013-09-04,36798,15.071607152562638,73.3,82.0,66.0,10.4,0.09,9,False,False,False,False,False,True,65,2013
2013-09-05,35825,14.598231681786467,74.3,82.0,66.0,9.3,0.0,9,False,False,False,True,False,False,66,2013
2013-09-06,35868,14.809940150923756,64.8,77.0,57.0,7.5,0.0,9,False,False,False,False,False,False,67,2013
2013-09-07,34419,17.375818104341597,68.3,79.0,57.0,6.5,0.0,9,False,True,False,False,False,False,68,2013
2013-09-08,33196,17.081960175924806,73.9,80.1,61.0,8.7,0.0,9,False,False,True,False,False,False,69,2013
2013-09-09,35394,15.262479987191805,65.9,80.1,57.9,7.7,0.0,9,True,False,False,False,False,False,70,2013
2013-09-10,36954,14.481477873392148,74.8,88.0,57.9,8.8,0.0,9,False,False,False,False,True,False,71,2013
2013-09-11,35812,14.02912990059198,83.6,93.9,69.1,7.5,0.0,9,False,False,False,False,False,True,72,2013
2013-09-12,31252,13.678643500149322,80.6,88.0,71.1,8.4,0.0,9,False,False,False,True,False,False,73,2013
2013-09-13,36501,14.655901208186082,71.3,86.0,68.0,9.4,1.3,9,False,False,False,False,False,False,74,2013
2013-09-14,31607,16.69070511806456,61.6,77.0,55.9,10.8,0.03,9,False,True,False,False,False,False,75,2013
2013-09-15,31914,17.26867048944037,61.5,73.0,54.0,6.9,0.0,9,False,False,True,False,False,False,76,2013
2013-09-16,31287,13.804180650110268,65.8,73.0,54.0,6.9,0.0,9,True,False,False,False,False,False,77,2013
2013-09-17,38283,13.883002028750791,58.2,72.0,48.9,10.1,0.02,9,False,False,False,False,True,False,78,2013
2013-09-18,37957,13.932727384496497,61.8,71.1,48.9,5.0,0.0,9,False,False,False,False,False,True,79,2013
2013-09-19,39200,14.11445620748299,65.0,77.0,55.0,5.4,0.0,9,False,False,False,True,False,False,80,2013
2013-09-20,39382,14.811446853892644,68.1,78.1,57.0,5.8,0.0,9,False,False,False,False,False,False,81,2013
2013-09-21,31826,17.04590691049247,67.4,78.1,61.0,9.4,0.0,9,False,True,False,False,False,False,82,2013
2013-09-22,29758,16.50093868315523,66.3,75.9,61.0,12.9,0.98,9,False,False,True,False,False,False,83,2013
2013-09-23,35152,13.871636037778792,58.5,68.0,52.0,10.6,0.53,9,True,False,False,False,False,False,84,2013
2013-09-24,38417,13.784679525557264,59.1,73.0,50.0,8.0,0.0,9,False,False,False,False,True,False,85,2013
2013-09-25,38223,13.994420898411956,64.1,73.0,50.0,5.4,0.0,9,False,False,False,False,False,True,86,2013
2013-09-26,38189,13.785808304311017,63.9,72.0,55.0,6.2,0.0,9,False,False,False,True,False,False,87,2013
2013-09-27,37412,14.230190402366445,61.5,69.1,57.0,6.4,0.0,9,False,False,False,False,False,False,88,2013
2013-09-28,34931,17.024874753084656,64.4,73.0,57.0,7.3,0.0,9,False,True,False,False,False,False,89,2013
2013-09-29,32592,16.523521109474718,64.6,73.0,57.9,4.9,0.0,9,False,False,True,False,False,False,90,2013
2013-09-30,37148,13.728397221923125,63.9,73.0,57.9,4.1,0.0,9,True,False,False,False,False,False,91,2013
2013-10-01,40575,13.706243992606282,68.9,81.0,57.9,5.5,0.0,10,False,False,False,False,True,False,92,2013
2013-10-02,41383,13.913752023777878,73.9,84.0,62.1,6.0,0.0,10,False,False,False,False,False,True,93,2013
2013-10-03,40456,13.72464240986092,72.6,84.0,64.9,4.3,0.0,10,False,False,False,True,False,False,94,2013
2013-10-04,40195,14.673060082099768,74.0,86.0,64.9,4.9,0.0,10,False,False,False,False,False,False,95,2013
2013-10-05,34181,16.759140068069005,68.3,86.0,64.0,6.7,0.03,10,False,True,False,False,False,False,96,2013
2013-10-06,26574,14.685509018840468,66.5,73.0,64.0,7.6,0.01,10,False,False,True,False,False,False,97,2013
2013-10-07,25016,12.651673595565503,70.7,77.0,64.0,11.8,0.33,10,True,False,False,False,False,False,98,2013
2013-10-08,38365,13.779678960858416,61.6,77.0,55.9,10.2,0.0,10,False,False,False,False,True,False,99,2013
2013-10-09,36969,12.8412223755038,59.7,66.0,54.0,12.3,0.0,10,False,False,False,False,False,True,100,2013
2013-10-10,31171,12.400746420283811,59.1,66.0,54.0,13.2,0.0,10,False,False,False,True,False,False,101,2013
2013-10-11,33357,13.34256727723317,63.7,69.1,54.0,16.4,0.0,10,False,False,False,False,False,False,102,2013
2013-10-12,32457,16.876973636914478,65.7,72.0,60.1,15.5,0.0,10,False,True,False,False,False,False,103,2013
2013-10-13,28832,15.950881543655196,60.9,72.0,57.0,15.0,0.0,10,False,False,True,False,False,False,104,2013
2013-10-14,33018,13.908640741413771,58.0,64.9,53.1,6.6,0.0,10,True,False,False,False,False,False,105,2013
2013-10-15,37534,13.481594465462424,60.4,70.0,53.1,4.7,0.0,10,False,False,False,False,True,False,106,2013
2013-10-16,36911,13.337352460422824,60.1,70.0,55.9,5.6,0.0,10,False,False,False,False,False,True,107,2013
2013-10-17,36888,13.387314302754286,64.7,73.0,57.0,6.7,0.0,10,False,False,False,True,False,False,108,2013
2013-10-18,38122,13.878873091653116,64.2,73.0,57.9,11.5,0.01,10,False,False,False,False,False,False,109,2013
2013-10-19,29548,15.6138994178963,59.4,69.1,54.0,5.9,0.0,10,False,True,False,False,False,False,110,2013
2013-10-20,29256,15.9085281651627,58.4,64.0,51.1,10.4,0.0,10,False,False,True,False,False,False,111,2013
2013-10-21,35012,13.790265718420354,59.3,66.9,51.1,7.3,0.0,10,True,False,False,False,False,False,112,2013
2013-10-22,36338,12.581991762525911,59.6,68.0,52.0,7.6,0.0,10,False,False,False,False,True,False,113,2013
2013-10-23,32365,12.02263041351254,52.8,68.0,50.0,7.8,0.0,10,False,False,False,False,False,True,114,2013
2013-10-24,32251,12.11527549533348,48.4,55.0,43.0,11.8,0.0,10,False,False,False,True,False,False,115,2013
2013-10-25,30979,12.511262468123569,47.4,55.0,42.1,13.0,0.0,10,False,False,False,False,False,False,116,2013
2013-10-26,24569,14.574459006607244,49.5,55.9,42.1,10.1,0.0,10,False,True,False,False,False,False,117,2013
2013-10-27,23965,14.660169691911811,53.0,59.0,43.0,10.3,0.0,10,False,False,True,False,False,False,118,2013
2013-10-28,31498,12.784571507185644,53.0,61.0,44.1,7.7,0.0,10,True,False,False,False,False,False,119,2013
2013-10-29,33414,12.575373097105002,50.5,61.0,44.1,8.0,0.0,10,False,False,False,False,True,False,120,2013
2013-10-30,35069,12.16037478494777,52.9,60.1,44.1,4.5,0.0,10,False,False,False,False,False,True,121,2013
2013-10-31,31444,12.92803873552983,59.3,66.9,48.0,6.2,0.0,10,False,False,False,True,False,False,122,2013
2013-11-01,30384,13.633155059680536,65.9,70.0,53.1,12.1,0.05,11,False,False,False,False,False,False,123,2013
2013-11-02,31013,16.587990520104466,61.5,70.0,55.0,5.7,0.05,11,False,True,False,False,False,False,124,2013
2013-11-03,20798,13.26386030708081,50.9,68.0,42.1,11.2,0.01,11,False,False,True,False,False,False,125,2013
2013-11-04,27142,12.367596345147737,39.5,55.9,34.0,10.3,0.0,11,True,False,False,False,False,False,126,2013
2013-11-05,31493,12.214110013865518,46.8,55.0,34.0,6.7,0.0,11,False,False,False,False,True,False,127,2013
2013-11-06,34826,13.00569832883478,53.2,61.0,42.1,5.9,0.0,11,False,False,False,False,False,True,128,2013
2013-11-07,25719,11.869835530152804,58.3,63.0,46.9,9.2,0.0,11,False,False,False,True,False,False,129,2013
2013-11-08,28686,12.60913047014804,46.0,63.0,41.0,14.2,0.08,11,False,False,False,False,False,False,130,2013
2013-11-09,21734,14.408419220269314,44.3,50.0,39.9,10.3,0.0,11,False,True,False,False,False,False,131,2013
2013-11-10,19712,13.91395427489177,50.1,60.1,39.9,11.0,0.0,11,False,False,True,False,False,False,132,2013
2013-11-11,27295,12.653236856567135,48.6,60.1,44.1,13.6,0.0,11,True,False,False,False,False,False,133,2013
2013-11-12,19925,11.081814303638646,43.9,53.1,34.0,13.4,0.02,11,False,False,False,False,True,False,134,2013
2013-11-13,23633,11.125149861069977,34.0,52.0,30.0,13.4,0.01,11,False,False,False,False,False,True,135,2013
2013-11-14,27040,13.027827292899408,41.0,53.1,30.0,11.6,0.0,11,False,False,False,True,False,False,136,2013
2013-11-15,29051,12.719770403772674,49.1,57.0,34.0,6.2,0.0,11,False,False,False,False,False,False,137,2013
2013-11-16,25194,15.311708475562964,51.9,59.0,43.0,5.5,0.03,11,False,True,False,False,False,False,138,2013
2013-11-17,17995,13.467926275817357,52.6,60.8,48.2,4.5,0.02,11,False,False,True,False,False,False,139,2013
2013-11-18,30615,13.219170885731394,60.3,64.9,48.9,11.4,0.25,11,True,False,False,False,False,False,140,2013
2013-11-19,27417,11.477858019963284,48.3,64.9,41.0,16.8,0.23,11,False,False,False,False,True,False,141,2013
2013-11-20,26229,11.413486344631258,38.0,51.1,32.0,9.0,0.0,11,False,False,False,False,False,True,142,2013
2013-11-21,28752,11.77222859859024,41.6,52.0,32.0,6.4,0.0,11,False,False,False,True,False,False,143,2013
2013-11-22,25448,12.094384627475636,52.4,57.0,36.0,6.4,0.0,11,False,False,False,False,False,False,144,2013
2013-11-23,18996,14.306489962799192,47.4,57.0,39.9,12.8,0.07,11,False,True,False,False,False,False,145,2013
2013-11-24,9392,11.097677101078933,29.4,55.0,24.1,22.2,0.02,11,False,False,True,False,False,False,146,2013
2013-11-25,19116,11.0175263304736,27.9,35.1,24.1,11.9,0.0,11,True,False,False,False,False,False,147,2013
2013-11-26,14999,13.040990510478478,36.0,39.9,24.1,7.0,0.0,11,False,False,False,False,True,False,148,2013
2013-11-27,7976,11.025576730190576,48.0,60.1,34.0,13.7,1.91,11,False,False,False,False,False,True,149,2013
2013-11-28,5204,13.90529400461184,34.1,39.2,30.9,17.9,0.3,11,False,False,False,True,False,False,150,2013
2013-11-29,10127,13.154390902208617,34.1,39.0,30.9,7.2,0.0,11,False,False,False,False,False,False,151,2013
2013-11-30,9863,13.679970597181384,31.3,39.0,25.0,7.2,0.0,11,False,True,False,False,False,False,152,2013
2013-12-01,13326,13.558320826454546,41.1,48.9,25.0,3.2,0.0,12,False,False,True,False,False,False,153,2013
2013-12-02,24576,12.382666693793404,44.2,48.9,37.0,4.5,0.0,12,True,False,False,False,False,False,154,2013
2013-12-03,27431,12.168702684310936,44.0,53.1,37.9,4.0,0.0,12,False,False,False,False,True,False,155,2013
2013-12-04,28199,12.26993628615672,43.8,53.1,37.9,4.3,0.0,12,False,False,False,False,False,True,156,2013
2013-12-05,26988,12.38379032656489,48.6,57.9,39.0,5.3,0.01,12,False,False,False,True,False,False,157,2013
2013-12-06,10736,11.621933991554892,50.5,57.9,42.8,7.1,0.05,12,False,False,False,False,False,False,158,2013
2013-12-07,15545,12.230484614559884,38.2,43.0,35.6,10.7,0.81,12,False,True,False,False,False,False,159,2013
2013-12-08,10090,12.172482656095148,32.1,37.9,28.4,8.7,0.13,12,False,False,True,False,False,False,160,2013
2013-12-09,14824,10.718746627091203,34.5,39.2,28.9,10.9,0.19,12,True,False,False,False,False,False,161,2013
2013-12-10,12850,11.553900129701686,36.0,39.0,32.0,8.5,0.07,12,False,False,False,False,True,False,162,2013
2013-12-11,18766,11.960985292550358,30.7,39.0,27.0,13.2,0.22,12,False,False,False,False,False,True,163,2013
2013-12-12,17214,11.461365748809108,27.6,34.0,23.0,12.5,0.0,12,False,False,False,True,False,False,164,2013
2013-12-13,17888,12.056676729278474,28.2,35.1,23.0,13.0,0.0,12,False,False,False,False,False,False,165,2013
2013-12-14,3701,12.055358912005763,28.6,35.1,24.1,12.0,0.0,12,False,True,False,False,False,False,166,2013
2013-12-15,7462,15.2261458054141,33.7,39.0,24.1,14.2,1.21,12,False,False,True,False,False,False,167,2013
2013-12-16,15562,11.222348241442829,31.0,39.0,26.1,12.0,0.77,12,True,False,False,False,False,False,168,2013
2013-12-17,7863,12.22394548306414,27.2,34.0,24.1,7.3,0.0,12,False,False,False,False,True,False,169,2013
2013-12-18,14924,11.485891852050388,28.6,37.0,24.1,9.4,0.16,12,False,False,False,False,False,True,170,2013
2013-12-19,18766,11.242665814060896,36.6,45.0,24.1,9.6,0.0,12,False,False,False,True,False,False,171,2013
2013-12-20,22066,14.084528233481374,45.2,52.0,30.9,5.4,0.0,12,False,False,False,False,False,False,172,2013
2013-12-21,17940,14.476455778520991,53.6,60.1,37.9,6.6,0.0,12,False,True,False,False,False,False,173,2013
2013-12-22,15063,15.070312465422996,58.4,69.1,50.0,9.0,0.01,12,False,False,True,False,False,False,174,2013
2013-12-23,6956,11.88599051178838,58.5,69.1,50.0,6.2,0.09,12,True,False,False,False,False,False,175,2013
2013-12-24,11025,12.736034769463345,39.2,62.1,34.0,10.7,0.44,12,False,False,False,False,True,False,176,2013
2013-12-25,3260,13.754074642126788,25.6,42.1,19.0,10.3,0.0,12,False,False,False,False,False,True,177,2013
2013-12-26,9763,11.935071187135105,31.7,36.0,19.0,6.2,0.0,12,False,False,False,True,False,False,178,2013
2013-12-27,11720,12.436033845278727,35.6,39.9,30.0,10.3,0.0,12,False,False,False,False,False,False,179,2013
2013-12-28,12022,16.25609438252094,42.4,55.0,32.0,9.3,0.0,12,False,True,False,False,False,False,180,2013
2013-12-29,3775,12.156847682119206,45.2,55.0,36.0,7.1,0.0,12,False,False,True,False,False,False,181,2013
2013-12-30,13241,12.348442967550287,40.5,48.0,28.9,11.3,1.2,12,True,False,False,False,False,False,182,2013
2013-12-31,10424,13.239233179841392,26.0,44.1,21.0,9.9,0.0,12,False,False,False,False,True,False,183,2013
2014-01-01,6059,15.377444022666005,28.9,33.1,21.0,9.4,0.0,1,False,False,False,False,False,True,184,2014
2014-01-02,8600,12.98032751937984,28.9,33.1,25.0,14.2,0.01,1,False,False,False,True,False,False,185,2014
2014-01-03,1144,13.388869463869463,16.6,32.0,10.9,16.7,0.3,1,False,False,False,False,False,False,186,2014
2014-01-04,2292,20.398247527632343,15.8,27.0,9.0,6.8,0.25,1,False,True,False,False,False,False,187,2014
2014-01-05,2678,13.737303958177748,29.1,35.6,26.1,4.8,0.0,1,False,False,True,False,False,False,188,2014
2014-01-06,9510,12.805073606729762,44.7,53.1,25.0,11.2,0.17,1,True,False,False,False,False,False,189,2014
2014-01-07,6267,12.10168873996064,14.0,36.0,3.9,19.6,0.24,1,False,False,False,False,True,False,190,2014
2014-01-08,9246,10.233461316605377,12.9,21.9,3.9,11.4,0.0,1,False,False,False,False,False,True,191,2014
2014-01-09,13354,10.86489690978982,25.7,33.1,9.0,7.0,0.0,1,False,False,False,True,False,False,192,2014
2014-01-10,9847,11.194096340679057,30.2,34.0,23.0,4.8,0.0,1,False,False,False,False,False,False,193,2014
2014-01-11,7695,12.369558154645876,43.7,55.0,27.0,9.2,0.22,1,False,True,False,False,False,False,194,2014
2014-01-12,12515,12.069734984685049,47.6,55.9,34.0,13.6,0.45,1,False,False,True,False,False,False,195,2014
2014-01-13,20633,11.779531171747523,41.8,54.0,35.1,8.9,0.02,1,True,False,False,False,False,False,196,2014
2014-01-14,9999,11.116034936827017,45.8,50.0,35.1,6.6,0.02,1,False,False,False,False,True,False,197,2014
2014-01-15,21630,11.704905994760365,42.4,50.0,36.0,5.5,0.36,1,False,False,False,False,False,True,198,2014
2014-01-16,19953,11.388402746454169,39.1,41.0,37.0,5.9,0.0,1,False,False,False,True,False,False,199,2014
2014-01-17,20301,12.211397632300544,38.3,46.0,33.1,5.5,0.0,1,False,False,False,False,False,False,200,2014
2014-01-18,9438,14.084099738645191,37.5,46.0,32.0,7.7,0.0,1,False,True,False,False,False,False,201,2014
2014-01-19,9028,13.605822625904592,29.8,39.0,25.0,12.1,0.15,1,False,False,True,False,False,False,202,2014
2014-01-20,13407,13.103310459710103,39.6,46.0,25.0,11.1,0.0,1,True,False,False,False,False,False,203,2014
2014-01-21,3804,14.296617595513492,25.7,46.0,14.0,12.5,0.0,1,False,False,False,False,True,False,204,2014
2014-01-22,2451,16.576716986264106,12.6,32.0,7.0,16.6,0.25,1,False,False,False,False,False,True,205,2014
2014-01-23,5071,15.40198843094722,13.5,21.0,7.0,11.9,0.0,1,False,False,False,True,False,False,206,2014
2014-01-24,6176,13.034348013816924,15.7,21.0,8.1,12.8,0.0,1,False,False,False,False,False,False,207,2014
2014-01-25,4338,11.466901029660365,22.0,27.0,10.9,12.6,0.0,1,False,True,False,False,False,False,208,2014
2014-01-26,4980,11.962151941097726,21.9,27.0,18.0,12.7,0.02,1,False,False,True,False,False,False,209,2014
2014-01-27,13119,10.53511192418121,33.7,44.1,18.0,9.4,0.0,1,True,False,False,False,False,False,210,2014
2014-01-28,10033,14.218656766005514,18.5,28.0,12.9,11.8,0.0,1,False,False,False,False,True,False,211,2014
2014-01-29,10021,11.171130625686065,18.2,23.0,12.9,8.1,0.05,1,False,False,False,False,False,True,212,2014
2014-01-30,12158,11.191953172122604,21.6,28.9,14.0,7.5,0.0,1,False,False,False,True,False,False,213,2014
2014-01-31,14653,11.705812234127256,30.5,39.0,18.0,7.3,0.0,1,False,False,False,False,False,False,214,2014
2014-02-01,12771,13.671289118575938,38.2,44.1,26.1,3.2,0.0,2,False,True,False,False,False,False,215,2014
2014-02-02,13816,13.738225004825322,40.3,55.0,30.0,3.3,0.0,2,False,False,True,False,False,False,216,2014
2014-02-03,2600,13.292378205128204,35.6,55.0,30.0,8.2,0.27,2,True,False,False,False,False,False,217,2014
2014-02-04,8709,12.54232977379722,29.6,42.1,25.0,6.2,0.81,2,False,False,False,False,True,False,218,2014
2014-02-05,2746,15.422347657198353,31.5,36.0,25.0,9.0,0.74,2,False,False,False,False,False,True,219,2014
2014-02-06,7196,17.346933481563838,28.4,34.0,21.9,8.6,0.44,2,False,False,False,True,False,False,220,2014
2014-02-07,8495,17.482438689425155,28.5,33.1,21.9,8.9,0.0,2,False,False,False,False,False,False,221,2014
2014-02-08,5986,17.37770353045995,26.8,33.1,21.9,8.0,0.0,2,False,True,False,False,False,False,222,2014
2014-02-09,4996,17.12208433413398,26.1,28.9,21.0,6.5,0.0,2,False,False,True,False,False,False,223,2014
2014-02-10,6846,14.403897653130777,25.9,28.9,21.0,12.4,0.1,2,True,False,False,False,False,False,224,2014
2014-02-11,8343,16.451386391785526,22.6,28.9,18.0,11.3,0.0,2,False,False,False,False,True,False,225,2014
2014-02-12,8580,14.081419968919969,19.0,26.1,14.0,9.2,0.0,2,False,False,False,False,False,True,226,2014
2014-02-13,876,81.11008371385084,28.7,36.0,14.0,15.8,0.18,2,False,False,False,True,False,False,227,2014
2014-02-14,3609,28.90618361503648,35.4,39.9,24.1,16.4,1.75,2,False,False,False,False,False,False,228,2014
2014-02-15,2261,18.35047176765444,34.5,39.0,30.2,9.7,0.25,2,False,True,False,False,False,False,229,2014
2014-02-16,3003,21.346797646797665,27.2,37.0,21.9,14.0,0.05,2,False,False,True,False,False,False,230,2014
2014-02-17,4854,16.11834226067848,24.4,33.1,19.0,11.2,0.0,2,True,False,False,False,False,False,231,2014
2014-02-18,5140,14.629364461738003,30.6,39.9,19.0,7.2,0.05,2,False,False,False,False,True,False,232,2014
2014-02-19,8506,14.15800415393056,36.4,45.0,25.0,5.3,0.1,2,False,False,False,False,False,True,233,2014
2014-02-20,11792,13.573103233830844,42.5,50.0,28.0,8.1,0.25,2,False,False,False,True,False,False,234,2014
2014-02-21,8680,11.75462173579109,37.1,46.9,33.8,8.2,0.02,2,False,False,False,False,False,False,235,2014
2014-02-22,13044,16.47136997853419,45.5,55.0,34.0,9.4,0.11,2,False,True,False,False,False,False,236,2014
2014-02-23,13324,15.58153332332633,48.0,55.0,37.9,5.2,0.0,2,False,False,True,False,False,False,237,2014
2014-02-24,12922,12.587243976680597,40.0,54.0,33.1,13.2,0.0,2,True,False,False,False,False,False,238,2014
2014-02-25,12830,11.434589503767208,28.7,44.1,24.1,12.9,0.0,2,False,False,False,False,True,False,239,2014
2014-02-26,11188,11.072612024788466,28.0,33.1,24.1,9.2,0.0,2,False,False,False,False,False,True,240,2014
2014-02-27,12036,10.512638473468485,24.7,33.1,19.0,9.6,0.01,2,False,False,False,True,False,False,241,2014
2014-02-28,9587,11.090424533222077,17.3,33.1,10.0,13.3,0.0,2,False,False,False,False,False,False,242,2014
